DateTime,IMEI,SD Card,HW Ver,Firm Ver,Air Temp,Air Pressure,AIr Humidity,Lead Wetness,Rain,Wind Die,Wind Speed,Soil Temp,P Soil Mois,S Soil Mois,Light Inten, Solar Radi,Remarks
22/07/21 16:59:51,868922052637739,OK,3.0,2.0,22.88,90727.68,79.52,0,0.0,NW,0.0,-9.0,6581,6358,-9,0,PASS
22/07/21 17:01:54,868922052637739,OK,3.0,2.0,22.92,90774.56,81.74,0,0.0,NW,0.0,-9.0,6718,126,-9,0,PASS
22/07/21 17:03:29,868922052637739,OK,3.0,2.0,23.08,90780.17,80.59,0,0.0,NW,0.0,-9.0,6791,6974,-9,0,PASS
22/07/21 17:06:02,868922052637739,OK,3.0,2.0,22.79,90779.62,78.89,49,0.0,NW,0.0,-9.0,6806,6799,-9,0,PASS
22/07/21 17:08:57,868922052637739,OK,3.0,2.0,23.26,90771.27,81.83,0,0.0,NW,0.0,-9.0,6854,6806,-9,0,PASS
22/07/21 17:11:36,868922052637739,OK,3.0,2.0,22.85,90769.34,82.19,64,0.0,NW,0.0,-9.0,6487,6737,-9,0,PASS
22/07/21 17:15:01,868922052637739,OK,3.0,2.0,22.66,90796.38,79.19,0,0.0,NW,0.0,-9.0,6930,6878,-9,0,PASS
22/07/21 17:18:39,868922052637739,OK,3.0,2.0,22.71,90730.3,81.61,62,0.0,NW,0.0,-9.0,6934,6995,-9,0,PASS
22/07/21 17:30:40,868922052637739,OK,3.0,2.0,23.0,90817.92,80.81,2,0.0,NW,0.0,-9.0,6962,6862,-9,0,PASS
22/07/21 18:24:28,868922052663636,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,-9,0,PASS
22/07/21 18:27:02,868922052663636,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,-9,0,PASS
22/07/21 18:29:12,868922052663636,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,9,26,PASS
23/07/21 11:25:56,868922052637739,OK,3.0,2.0,22.46,91010.26,85.23,96,0.0,NW,0.0,-9.0,6659,6581,-9,0,PASS
23/07/21 11:31:14,868922052637739,OK,3.0,2.0,22.3,90946.66,82.5,77,0.0,NW,0.0,-9.0,6734,6685,-9,0,PASS
23/07/21 14:51:36,868922052637739,OK,3.0,2.0,22.71,90744.42,82.81,15,0.0,NW,0.0,-9.0,7086,6922,-9,0,PASS
23/07/21 14:58:48,868922052637739,OK,3.0,2.0,23.09,90776.72,82.39,83,0.0,NW,0.0,-9.0,7008,6974,-9,0,PASS
23/07/21 15:02:03,868922052637739,OK,3.0,2.0,23.08,90751.33,84.21,80,0.0,NW,0.0,-9.0,6846,6818,-9,0,PASS
23/07/21 15:26:02,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,6803,6822,-9,0,PASS
23/07/21 15:28:23,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,6902,6862,-9,0,PASS
23/07/21 15:49:54,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,6838,6818,-9,0,PASS
23/07/21 15:51:35,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,5860,6806,-9,0,PASS
23/07/21 15:52:58,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,6842,6898,-9,0,PASS
23/07/21 15:55:22,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,6780,6523,-9,0,PASS
23/07/21 15:57:09,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,6818,6799,-9,0,PASS
23/07/21 16:01:27,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,6595,6512,-9,0,PASS
23/07/21 16:05:00,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,6818,6599,-9,0,PASS
23/07/21 16:06:43,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,50,6842,-9,0,PASS
23/07/21 16:08:40,868922052637739,OK,3.0,2.0,23.06,90744.29,82.88,66,0.0,NW,0.0,-9.0,48,48,-9,0,PASS
23/07/21 16:10:29,868922052637739,OK,3.0,2.0,22.78,90747.53,82.98,39,0.0,NW,0.0,-9.0,48,48,-9,0,PASS
23/07/21 16:13:38,868922052637739,OK,3.0,2.0,23.18,90814.68,83.76,33,0.0,NW,0.0,-9.0,48,48,-9,0,PASS
23/07/21 16:16:02,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,54,-9.0,NW,0.0,-9.0,-1736236032,-1736236032,-9,0,PASS
23/07/21 16:22:01,868922052637739,OK,3.0,2.0,23.09,90889.77,84.23,92,0.0,NW,0.0,-9.0,48,48,-9,0,PASS
23/07/21 16:23:52,868922052637739,OK,3.0,2.0,22.66,90728.88,84.25,68,0.0,NW,0.0,-9.0,48,48,-9,0,PASS
23/07/21 16:26:39,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,53,-9.0,NW,0.0,-9.0,-1736236032,-1736236032,-9,0,PASS
23/07/21 16:35:33,868922052637739,OK,3.0,2.0,23.13,90814.75,82.59,67,0.0,NW,0.0,-9.0,48,48,-9,0,PASS
23/07/21 16:56:04,868922052637739,OK,3.0,2.0,22.57,90839.83,83.61,0,0.0,NW,0.0,-9.0,48,48,-9,0,PASS
23/07/21 16:57:56,868922052637739,OK,3.0,2.0,22.67,90813.25,83.45,96,0.0,NW,0.0,-9.0,48,48,-9,0,PASS
23/07/21 16:59:55,868922052637739,OK,3.0,2.0,22.82,90721.3,83.16,97,0.0,NW,0.0,-9.0,48,48,-9,0,PASS
23/07/21 17:01:32,868922052637739,OK,3.0,2.0,22.92,90838.39,81.24,93,0.0,NW,0.0,-9.0,48,48,-9,0,PASS
23/07/21 17:03:43,868922052637739,OK,3.0,2.0,22.84,90833.73,86.04,91,0.0,NW,0.0,-9.0,48,48,-9,0,PASS
23/07/21 17:06:31,868922052637739,OK,3.0,2.0,21.99,90788.83,86.44,95,0.0,NW,0.0,-9.0,48,48,-9,0,PASS
23/07/21 17:13:44,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,68,0.0,NW,0.0,-9.0,48,48,-9,0,PASS
23/07/21 17:15:13,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,140,79,PASS
23/07/21 17:16:57,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,80,0.0,NW,0.0,-9.0,48,48,37,61,PASS
23/07/21 17:29:55,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,86,0.0,NW,0.0,-9.0,48,48,-9,0,PASS
24/07/21 11:30:16,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,-9,0,PASS
27/07/21 11:21:46,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,WNW,0.0,-9.0,6862,6999,-9,0,PASS
27/07/21 11:23:55,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,86,0.0,WNW,0.0,-9.0,6784,6806,-9,0,PASS
27/07/21 11:39:51,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,91,0.0,NW,0.0,-9.0,6699,6958,-9,0,PASS
27/07/21 11:42:05,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,100,0.0,NW,0.0,-9.0,6881,6842,-9,0,PASS
27/07/21 11:44:21,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,89,0.0,NW,0.0,-9.0,6659,6806,-9,0,PASS
27/07/21 11:46:36,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,87,0.0,NW,0.0,-9.0,6881,6228,-9,0,PASS
27/07/21 11:49:37,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,86,0.0,NW,0.0,-9.0,6715,6737,-9,0,PASS
27/07/21 11:52:45,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,85,0.0,NW,0.0,-9.0,6537,6803,-9,0,PASS
27/07/21 11:55:26,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,94,0.0,NW,0.0,-9.0,6734,6581,-9,0,PASS
27/07/21 11:57:59,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,92,0.0,NW,0.0,-9.0,4959,781,-9,0,PASS
27/07/21 11:59:42,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,91,0.0,NW,0.0,-9.0,6613,6914,-9,0,PASS
27/07/21 12:02:28,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,74,0.0,NW,0.0,-9.0,6818,6537,-9,0,PASS
27/07/21 12:04:57,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,2,0.0,NW,0.0,-9.0,6842,6685,-9,0,PASS
27/07/21 12:07:09,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,100,0.0,NW,0.0,-9.0,6890,6765,-9,0,PASS
27/07/21 12:09:40,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,97,0.0,NW,0.0,-9.0,6803,6803,-9,0,PASS
27/07/21 12:12:22,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,92,0.0,NW,0.0,-9.0,6799,6685,-9,0,PASS
27/07/21 12:14:57,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,100,0.0,NW,0.0,-9.0,6581,6803,-9,0,PASS
27/07/21 12:21:14,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,98,0.0,NNW,0.0,-9.0,6799,6850,-9,0,PASS
27/07/21 12:24:02,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,77,0.0,NW,0.0,-9.0,6730,6680,-9,0,PASS
27/07/21 12:26:26,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,67,0.0,NW,0.0,-9.0,6519,6650,-9,0,PASS
27/07/21 12:29:22,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,88,0.0,NW,0.0,-9.0,6806,6881,-9,0,PASS
27/07/21 12:31:49,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,91,0.0,NW,0.0,-9.0,6878,6725,-9,0,PASS
27/07/21 12:34:25,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,40,0.0,NW,0.0,-9.0,6886,6537,-9,0,PASS
27/07/21 12:36:49,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,77,0.0,NW,0.0,-9.0,6725,6647,-9,0,PASS
27/07/21 12:39:22,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,96,0.0,NW,0.0,-9.0,6730,6846,-9,0,PASS
27/07/21 12:41:41,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,76,0.0,NW,0.0,-9.0,6890,6862,-9,0,PASS
27/07/21 12:44:08,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,87,0.0,NW,0.0,-9.0,6715,6803,-9,0,PASS
27/07/21 12:46:52,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,81,0.0,NW,0.0,-9.0,6803,6749,-9,0,PASS
27/07/21 12:49:44,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,81,0.0,NW,0.0,-9.0,6838,6566,-9,0,PASS
27/07/21 12:52:26,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,100,0.0,NW,0.0,-9.0,6803,6830,-9,0,PASS
27/07/21 12:54:52,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,100,0.0,NW,0.0,-9.0,6573,6760,-9,0,PASS
27/07/21 12:57:34,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,80,0.0,NW,0.0,-9.0,6803,6842,-9,0,PASS
27/07/21 12:59:54,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,51,0.0,NW,0.0,-9.0,6822,6791,-9,0,PASS
27/07/21 13:02:15,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,60,0.0,NW,0.0,-9.0,6585,6799,-9,0,PASS
27/07/21 13:05:51,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,88,0.0,NW,0.0,-9.0,6799,6830,-9,0,PASS
27/07/21 13:07:52,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,93,0.0,NW,0.0,-9.0,6886,6358,-9,0,PASS
27/07/21 13:09:53,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,98,0.0,NW,0.0,-9.0,6886,6815,-9,0,PASS
27/07/21 13:11:56,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,87,0.0,NW,0.0,-9.0,6799,6890,-9,0,PASS
27/07/21 13:14:10,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,97,0.0,NW,0.0,-9.0,6846,6585,-9,0,PASS
27/07/21 13:44:53,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,6501,6905,-9,0,PASS
27/07/21 13:46:30,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,90,0.0,NW,0.0,-9.0,6505,6902,-9,0,PASS
27/07/21 13:51:04,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,100,0.0,NW,0.0,-9.0,6722,6881,-9,0,PASS
27/07/21 13:54:26,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,85,0.0,NW,0.0,-9.0,6966,6803,-9,0,PASS
27/07/21 13:57:24,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,86,0.0,NW,0.0,-9.0,6643,6508,-9,0,PASS
27/07/21 14:00:51,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,91,0.0,NW,0.0,-9.0,6799,6737,-9,0,PASS
27/07/21 14:03:14,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,96,0.0,NW,0.0,-9.0,6893,6791,-9,0,PASS
27/07/21 14:17:35,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,86,0.0,NW,0.0,-9.0,6962,6881,-9,0,PASS
27/07/21 14:20:04,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,90,0.0,NW,0.0,-9.0,6999,6730,-9,0,PASS
27/07/21 14:22:04,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,58,0.0,NW,0.0,-9.0,6806,6730,-9,0,PASS
27/07/21 14:24:15,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,88,0.0,NW,0.0,-9.0,6737,6803,-9,0,PASS
27/07/21 14:26:07,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,80,0.0,NW,0.0,-9.0,6806,6548,-9,0,PASS
27/07/21 14:28:12,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,6,0.0,NW,0.0,-9.0,6222,6775,-9,0,PASS
27/07/21 14:30:48,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,67,0.0,NW,0.0,-9.0,6878,6803,-9,0,PASS
27/07/21 14:32:53,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,93,0.0,NW,0.0,-9.0,6866,6581,-9,0,PASS
27/07/21 14:35:12,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,73,0.0,NW,0.0,-9.0,6753,6760,-9,0,PASS
27/07/21 14:37:19,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,71,0.0,NW,0.0,-9.0,6650,6799,-9,0,PASS
27/07/21 14:39:08,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,46,0.0,NW,0.0,-9.0,6811,6842,-9,0,PASS
27/07/21 14:41:03,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,69,0.0,NW,0.0,-9.0,6878,6725,-9,0,PASS
27/07/21 14:43:13,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,75,0.0,NW,0.0,-9.0,6650,6718,-9,0,PASS
27/07/21 14:45:08,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,27,0.0,NW,0.0,-9.0,6846,6806,-9,0,PASS
27/07/21 14:47:09,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,85,0.0,NW,0.0,-9.0,6647,4466,-9,0,PASS
27/07/21 14:48:33,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,82,0.0,NW,0.0,-9.0,6722,6730,-9,0,PASS
27/07/21 14:53:07,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,69,0.0,NW,0.0,-9.0,6573,6647,-9,0,PASS
27/07/21 14:59:33,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,68,0.0,NW,0.0,-9.0,6692,6890,-9,0,PASS
27/07/21 15:02:32,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,19,0.0,NW,0.0,-9.0,6886,6878,-9,0,PASS
27/07/21 15:07:52,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,89,0.0,NW,0.0,-9.0,6878,6722,-9,0,PASS
27/07/21 15:09:53,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,79,0.0,NW,0.0,-9.0,6890,6581,-9,0,PASS
27/07/21 15:12:05,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,83,0.0,NW,0.0,-9.0,6796,6881,-9,0,PASS
27/07/21 15:14:13,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,9,0.0,NW,0.0,-9.0,6576,6386,-9,0,PASS
27/07/21 15:16:11,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,75,0.0,NW,0.0,-9.0,6676,6803,-9,0,PASS
27/07/21 15:18:00,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,84,0.0,NW,0.0,-9.0,6573,6610,-9,0,PASS
27/07/21 15:19:57,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,86,0.0,NW,0.0,-9.0,6680,6725,-9,0,PASS
27/07/21 15:26:06,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,79,0.0,NW,0.0,-9.0,6878,6803,-9,0,PASS
27/07/21 15:28:44,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,95,0.0,NW,0.0,-9.0,6722,6866,-9,0,PASS
27/07/21 15:32:33,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,61,0.0,NW,0.0,-9.0,6811,6846,-9,0,PASS
27/07/21 15:34:41,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,48,0.0,NW,0.0,-9.0,6842,6874,-9,0,PASS
27/07/21 15:37:29,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,74,0.0,NW,0.0,-9.0,6647,6803,-9,0,PASS
27/07/21 15:39:24,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,92,0.0,NW,0.0,-9.0,6505,6886,-9,0,PASS
27/07/21 15:41:35,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,86,0.0,NW,0.0,-9.0,6613,6725,-9,0,PASS
27/07/21 15:43:27,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,90,0.0,NW,0.0,-9.0,6680,6803,-9,0,PASS
27/07/21 15:48:22,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,95,0.0,NW,0.0,-9.0,6811,6962,-9,0,PASS
27/07/21 15:50:34,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,95,0.0,NW,0.0,-9.0,6803,6803,-9,0,PASS
27/07/21 15:54:13,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,86,0.0,NW,0.0,-9.0,6581,6881,-9,0,PASS
27/07/21 15:56:26,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,78,0.0,NW,0.0,-9.0,6799,6768,-9,0,PASS
27/07/21 15:58:32,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,91,0.0,NW,0.0,-9.0,6918,6669,-9,0,PASS
27/07/21 16:01:06,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,93,0.0,NW,0.0,-9.0,6508,6878,-9,0,PASS
27/07/21 16:03:34,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,83,0.0,NW,0.0,-9.0,6722,6725,-9,0,PASS
27/07/21 16:05:33,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,99,0.0,NW,0.0,-9.0,6775,6725,-9,0,PASS
27/07/21 16:09:41,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,84,0.0,NW,0.0,-9.0,6760,6803,-9,0,PASS
27/07/21 16:13:06,868922052637739,OK,3.0,2.0,26.06,90935.66,62.33,0,0.0,NW,0.0,-9.0,6730,6647,-9,0,PASS
27/07/21 16:19:56,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,6662,6734,-9,0,PASS
27/07/21 16:22:36,868922052637739,OK,3.0,2.0,26.26,90988.94,59.68,0,0.0,NW,0.0,-9.0,6958,6566,-9,0,PASS
27/07/21 16:25:01,868922052637739,OK,3.0,2.0,26.17,90981.09,59.3,0,0.0,NW,0.0,-9.0,6966,6647,-9,0,PASS
27/07/21 16:27:10,868922052637739,OK,3.0,2.0,26.56,91023.06,59.97,0,0.0,NW,0.0,-9.0,48,48,-9,0,PASS
27/07/21 16:28:51,868922052637739,OK,3.0,2.0,26.37,90945.47,62.45,0,0.0,NW,0.0,-9.0,48,48,-9,0,PASS
27/07/21 16:38:16,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,-9.0,NW,0.0,-9.0,48,4340,-9,0,PASS
27/07/21 16:43:13,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,5680,6886,-9,0,PASS
27/07/21 16:47:19,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,93,0.0,NW,0.0,-9.0,5678,48,-9,0,PASS
28/07/21 10:20:17,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,239,85,PASS
28/07/21 10:21:59,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,353,90,PASS
28/07/21 10:31:01,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,202,82,PASS
28/07/21 10:32:43,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,216,83,PASS
28/07/21 10:37:59,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,-1736236032,-1736236032,-9,0,PASS
28/07/21 10:41:03,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,-1736236032,-1736236032,-9,0,PASS
28/07/21 10:42:49,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,446,89,PASS
28/07/21 10:44:43,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,57,73,PASS
28/07/21 10:48:21,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,556,90,PASS
28/07/21 10:50:40,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,323,88,PASS
28/07/21 10:55:58,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,495,89,PASS
28/07/21 11:21:56,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,1312,94,PASS
28/07/21 11:23:55,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,49,724,0,PASS
28/07/21 11:25:25,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,121,79,PASS
28/07/21 11:31:31,868922052637739,OK,3.0,2.0,23.74,91317.16,71.98,0,0.0,NW,0.0,-9.0,48,48,105,78,PASS
28/07/21 11:32:56,868922052637739,OK,3.0,2.0,24.04,91311.98,71.01,0,0.0,NW,0.0,-9.0,48,48,138,77,PASS
28/07/21 11:34:31,868922052637739,OK,3.0,2.0,24.26,91307.53,69.64,0,0.0,NW,0.0,-9.0,48,48,229,86,PASS
28/07/21 11:36:06,868922052637739,OK,3.0,2.0,24.46,91305.62,68.77,0,0.0,NW,0.0,-9.0,48,48,89,75,PASS
28/07/21 11:38:40,868922052637739,OK,3.0,2.0,24.67,91304.42,68.19,0,0.0,NW,0.0,-9.0,48,48,785,84,PASS
28/07/21 12:36:12,b'868922052637739',OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,b'NW',0.0,-9.0,48,48,-9,0,PASS
28/07/21 12:58:46,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,-9,0,PASS
28/07/21 13:00:41,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,-9,0,PASS
